cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
ACT
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
[info | PowerModels]: removing 3 cost terms from generator 881: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1555: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 777: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2123: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2333: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1295: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1514: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2417: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1827: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 884: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2352: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 633: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 823: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 177: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 254: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2197: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1251: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2378: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 693: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 746: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 396: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 834: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 495: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1364: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2136: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 131: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2260: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 365: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 691: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 494: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 556: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1485: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1832: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 896: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1449: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2313: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2340: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 139: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1561: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1362: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1589: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1568: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 413: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1264: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2369: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2430: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 482: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 549: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 27: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 503: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 869: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1242: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 422: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 805: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1293: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1715: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 120: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1636: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1688: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 87: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1439: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 255: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1652: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2306: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 178: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1279: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 89: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 496: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2110: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2458: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2235: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 195: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2286: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2324: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 442: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2209: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2409: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 202: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1221: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2469: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 654: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1196: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 256: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1044: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1396: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2238: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 291: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 80: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 360: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 418: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1180: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2351: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1343: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 431: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1590: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 520: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1846: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1160: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 969: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1666: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1989: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1263: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2200: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1930: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1504: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 284: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1743: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1868: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1506: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 575: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 942: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 904: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1386: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1369: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 15: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1184: [800.0, 1000.0]
[info | PowerModels]: removing 3 cost terms from generator 500: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 785: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 251: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1578: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2094: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 170: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2066: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 248: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 68: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 656: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 850: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 890: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2387: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 76: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 393: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 103: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 355: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2393: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 870: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 155: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 53: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 963: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1163: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 566: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 111: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1529: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1499: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1443: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 10: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2298: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 305: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 770: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2086: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 321: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1440: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1395: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2433: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 62: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1241: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2413: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 446: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1994: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 390: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2358: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 632: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 833: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 86: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 523: Float64[]
