cases/pglib-opf/pglib_opf_case6468_rte.m
knitro
ACR
[warn | PowerModels]: reversing the orientation of branch 8773 (6102, 6231) to be consistent with other parallel branches
[warn | PowerModels]: the voltage setpoint on generator 158 does not match the value at bus 735
[warn | PowerModels]: the voltage setpoint on generator 766 does not match the value at bus 4009
[warn | PowerModels]: the voltage setpoint on generator 229 does not match the value at bus 1033
[warn | PowerModels]: the voltage setpoint on generator 661 does not match the value at bus 3463
[warn | PowerModels]: the voltage setpoint on generator 587 does not match the value at bus 3143
[warn | PowerModels]: the voltage setpoint on generator 11 does not match the value at bus 25
[warn | PowerModels]: the voltage setpoint on generator 540 does not match the value at bus 2858
[warn | PowerModels]: the voltage setpoint on generator 483 does not match the value at bus 2597
[warn | PowerModels]: the voltage setpoint on generator 277 does not match the value at bus 1364
[warn | PowerModels]: the voltage setpoint on generator 398 does not match the value at bus 2092
[warn | PowerModels]: the voltage setpoint on generator 331 does not match the value at bus 1704
[warn | PowerModels]: the voltage setpoint on generator 627 does not match the value at bus 3294
[warn | PowerModels]: the voltage setpoint on generator 769 does not match the value at bus 4020
[warn | PowerModels]: the voltage setpoint on generator 95 does not match the value at bus 473
[warn | PowerModels]: the voltage setpoint on generator 294 does not match the value at bus 1506
[warn | PowerModels]: the voltage setpoint on generator 153 does not match the value at bus 706
[warn | PowerModels]: the voltage setpoint on generator 464 does not match the value at bus 2486
[warn | PowerModels]: the voltage setpoint on generator 299 does not match the value at bus 1566
[warn | PowerModels]: the voltage setpoint on generator 557 does not match the value at bus 2957
[warn | PowerModels]: the voltage setpoint on generator 159 does not match the value at bus 737
[warn | PowerModels]: the voltage setpoint on generator 536 does not match the value at bus 2853
[warn | PowerModels]: the voltage setpoint on generator 842 does not match the value at bus 4516
[warn | PowerModels]: the voltage setpoint on generator 931 does not match the value at bus 4926
[warn | PowerModels]: the voltage setpoint on generator 223 does not match the value at bus 991
[warn | PowerModels]: the voltage setpoint on generator 817 does not match the value at bus 4370
[warn | PowerModels]: the voltage setpoint on generator 531 does not match the value at bus 2825
[warn | PowerModels]: the voltage setpoint on generator 26 does not match the value at bus 122
[warn | PowerModels]: the voltage setpoint on generator 952 does not match the value at bus 5060
[warn | PowerModels]: the voltage setpoint on generator 230 does not match the value at bus 1056
[warn | PowerModels]: the voltage setpoint on generator 394 does not match the value at bus 2035
[warn | PowerModels]: the voltage setpoint on generator 258 does not match the value at bus 1296
[warn | PowerModels]: the voltage setpoint on generator 328 does not match the value at bus 1700
[warn | PowerModels]: the voltage setpoint on generator 666 does not match the value at bus 3486
[warn | PowerModels]: the voltage setpoint on generator 773 does not match the value at bus 4051
[warn | PowerModels]: the voltage setpoint on generator 122 does not match the value at bus 613
[warn | PowerModels]: the voltage setpoint on generator 302 does not match the value at bus 1571
[warn | PowerModels]: the voltage setpoint on generator 143 does not match the value at bus 696
[warn | PowerModels]: the voltage setpoint on generator 501 does not match the value at bus 2656
[warn | PowerModels]: the voltage setpoint on generator 825 does not match the value at bus 4437
[warn | PowerModels]: the voltage setpoint on generator 318 does not match the value at bus 1666
[warn | PowerModels]: the voltage setpoint on generator 292 does not match the value at bus 1504
[warn | PowerModels]: the voltage setpoint on generator 20 does not match the value at bus 64
[warn | PowerModels]: the voltage setpoint on generator 708 does not match the value at bus 3687
[warn | PowerModels]: the voltage setpoint on generator 533 does not match the value at bus 2834
[warn | PowerModels]: the voltage setpoint on generator 749 does not match the value at bus 3914
[warn | PowerModels]: the voltage setpoint on generator 622 does not match the value at bus 3283
[warn | PowerModels]: the voltage setpoint on generator 123 does not match the value at bus 613
[warn | PowerModels]: the voltage setpoint on generator 616 does not match the value at bus 3262
[warn | PowerModels]: the voltage setpoint on generator 300 does not match the value at bus 1570
[warn | PowerModels]: the voltage setpoint on generator 601 does not match the value at bus 3177
[warn | PowerModels]: the voltage setpoint on generator 423 does not match the value at bus 2289
[warn | PowerModels]: the voltage setpoint on generator 317 does not match the value at bus 1655
[warn | PowerModels]: the voltage setpoint on generator 863 does not match the value at bus 4655
[warn | PowerModels]: the voltage setpoint on generator 463 does not match the value at bus 2475
[warn | PowerModels]: the voltage setpoint on generator 617 does not match the value at bus 3264
[warn | PowerModels]: the voltage setpoint on generator 263 does not match the value at bus 1320
[warn | PowerModels]: the voltage setpoint on generator 386 does not match the value at bus 1993
[warn | PowerModels]: the voltage setpoint on generator 802 does not match the value at bus 4324
[warn | PowerModels]: the voltage setpoint on generator 85 does not match the value at bus 413
[warn | PowerModels]: the voltage setpoint on generator 568 does not match the value at bus 3044
[warn | PowerModels]: the voltage setpoint on generator 30 does not match the value at bus 132
[warn | PowerModels]: the voltage setpoint on generator 309 does not match the value at bus 1612
[warn | PowerModels]: the voltage setpoint on generator 569 does not match the value at bus 3044
[warn | PowerModels]: the voltage setpoint on generator 642 does not match the value at bus 3395
[warn | PowerModels]: the voltage setpoint on generator 828 does not match the value at bus 4438
[warn | PowerModels]: the voltage setpoint on generator 589 does not match the value at bus 3149
[warn | PowerModels]: the voltage setpoint on generator 930 does not match the value at bus 4926
[warn | PowerModels]: the voltage setpoint on generator 75 does not match the value at bus 341
[warn | PowerModels]: the voltage setpoint on generator 460 does not match the value at bus 2471
[warn | PowerModels]: the voltage setpoint on generator 537 does not match the value at bus 2853
[warn | PowerModels]: the voltage setpoint on generator 858 does not match the value at bus 4605
[warn | PowerModels]: the voltage setpoint on generator 208 does not match the value at bus 887
[warn | PowerModels]: the voltage setpoint on generator 855 does not match the value at bus 4594
[warn | PowerModels]: the voltage setpoint on generator 224 does not match the value at bus 993
[warn | PowerModels]: the voltage setpoint on generator 711 does not match the value at bus 3704
[warn | PowerModels]: the voltage setpoint on generator 797 does not match the value at bus 4286
[warn | PowerModels]: the voltage setpoint on generator 867 does not match the value at bus 4671
[warn | PowerModels]: the voltage setpoint on generator 738 does not match the value at bus 3846
[warn | PowerModels]: the voltage setpoint on generator 879 does not match the value at bus 4723
[warn | PowerModels]: the voltage setpoint on generator 699 does not match the value at bus 3667
[warn | PowerModels]: the voltage setpoint on generator 687 does not match the value at bus 3603
[warn | PowerModels]: the voltage setpoint on generator 225 does not match the value at bus 995
[warn | PowerModels]: the voltage setpoint on generator 830 does not match the value at bus 4454
[warn | PowerModels]: the voltage setpoint on generator 161 does not match the value at bus 738
[warn | PowerModels]: the voltage setpoint on generator 692 does not match the value at bus 3618
[warn | PowerModels]: the voltage setpoint on generator 712 does not match the value at bus 3706
[warn | PowerModels]: the voltage setpoint on generator 142 does not match the value at bus 696
[warn | PowerModels]: the voltage setpoint on generator 637 does not match the value at bus 3333
